City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
567,Lunenburg,CA,44.3835,-64.3155,30.22,95,100,13.13,snow
568,Majene,ID,-3.5403,118.9707,86.61,62,96,3.09,overcast clouds
569,Broome,US,42.2506,-75.833,14.77,85,100,8.05,overcast clouds
570,Huarmey,PE,-10.0681,-78.1522,70.32,85,57,7.52,broken clouds
571,Meulaboh,ID,4.1363,96.1285,84.99,64,87,4.56,overcast clouds
572,Inta,RU,66.0317,60.1659,-0.45,99,98,5.03,overcast clouds
573,Yenagoa,NG,4.9247,6.2642,75.85,92,15,2.06,few clouds
574,Kualakapuas,ID,-3.0091,114.3876,87.96,56,91,3.47,overcast clouds
575,Ruteng,ID,-8.6136,120.4721,72.34,76,96,3.15,overcast clouds
576,Galbshtadt,RU,53.2264,78.9845,7.68,82,39,8.66,scattered clouds
577,Massakory,TD,12.996,15.7293,60.42,25,2,16.46,clear sky
578,Sidney,AU,-33.8679,151.2073,78.24,60,75,5.99,broken clouds
579,Chifeng,CN,42.2683,118.9636,23.61,38,3,18.66,clear sky
580,Yeniseysk,RU,58.4497,92.1703,22.3,94,100,9.15,light snow
581,Pacifica,US,37.6138,-122.4869,56.14,62,40,3.0,scattered clouds
582,Lodja,CD,-3.4833,23.4333,67.44,92,91,2.46,overcast clouds
583,Belfast,GB,54.5833,-5.9333,39.02,82,40,12.66,scattered clouds
584,Licheng,CN,23.2955,113.8284,51.73,57,86,4.05,overcast clouds
585,Suluq,LY,31.6682,20.2521,49.53,79,2,4.45,clear sky
586,Saldanha,ZA,-33.0117,17.9442,57.25,71,1,8.19,clear sky
587,Vila Do Maio,CV,15.1333,-23.2167,70.59,80,0,17.29,clear sky
588,Verkhnevilyuysk,RU,63.4453,120.3167,-8.37,89,78,2.42,broken clouds
589,Glenwood Springs,US,39.5505,-107.3248,17.06,85,6,0.78,clear sky
590,Bhigvan,IN,18.3167,74.7667,75.85,26,58,7.99,broken clouds
591,Chabahar,IR,25.2919,60.643,71.76,60,0,7.78,clear sky
592,Kapoeta,SS,4.7717,33.5903,79.66,34,100,2.57,overcast clouds
593,Gushikawa,JP,26.3544,127.8686,62.6,49,75,12.66,broken clouds
594,Walvis Bay,NA,-22.9575,14.5053,66.09,84,76,3.56,broken clouds
595,Old Shinyanga,TZ,-3.55,33.4,63.41,93,100,2.21,overcast clouds
596,Doha,QA,25.2867,51.5333,66.18,77,0,8.05,clear sky
597,Bestobe,KZ,52.4994,73.0975,10.4,76,95,5.73,overcast clouds
598,Cameron Park,US,38.6688,-120.9872,51.73,68,39,1.99,scattered clouds
599,Miri,MY,4.4148,114.0089,87.94,70,40,5.75,scattered clouds
600,Angoche,MZ,-16.2325,39.9086,77.23,83,99,9.06,overcast clouds
601,A Coruna,ES,43.3713,-8.396,50.58,89,100,3.0,overcast clouds
602,Berdigestyakh,RU,62.0989,126.6992,-10.17,94,87,4.59,overcast clouds
603,Jibuti,DJ,11.5,42.5,60.22,39,42,1.95,scattered clouds
604,Teguise,ES,29.0605,-13.564,61.02,68,0,9.22,clear sky
605,Benghazi,LY,32.1167,20.0667,55.71,68,2,9.6,clear sky
606,Puerto Penasco,MX,31.3167,-113.5333,54.91,23,35,5.99,scattered clouds
607,Ashford,GB,51.1459,0.8728,39.72,88,0,9.22,clear sky
608,Lazaro Cardenas,MX,17.9583,-102.2,71.13,83,9,3.4,clear sky
609,Berberati,CF,4.2612,15.7922,63.32,26,98,1.92,overcast clouds
610,San Vicente,AR,-26.6167,-54.1333,66.83,97,33,1.86,light rain
611,Hope Mills,US,34.9704,-78.9453,64.49,85,0,12.66,clear sky
612,Araria,IN,26.15,87.5167,56.7,91,100,7.94,overcast clouds
613,Gornoye Loo,RU,43.7129,39.6049,29.98,80,92,5.44,snow
614,Thinadhoo,MV,0.5333,72.9333,82.04,70,100,11.5,overcast clouds
615,Tornio,FI,65.8481,24.1466,24.82,94,100,16.4,light snow
616,Rochester,US,43.1548,-77.6156,18.09,89,75,1.01,broken clouds
617,Nishihara,JP,26.1842,127.7558,62.65,53,75,14.97,broken clouds
618,Santiago Del Estero,AR,-27.7951,-64.2615,71.31,81,62,3.06,broken clouds
619,Khor,RU,47.8861,134.9464,-2.07,91,100,7.54,overcast clouds
620,Qasigiannguit,GL,68.8193,-51.1922,10.65,87,100,8.34,overcast clouds
621,Formosa,AR,-26.1775,-58.1781,75.18,100,100,0.0,moderate rain
622,Krutinka,RU,56.0055,71.5113,21.27,78,100,9.73,overcast clouds
623,Aykhal,RU,66.0,111.5,-14.3,99,85,5.75,overcast clouds
624,Grajewo,PL,53.6473,22.4554,34.48,99,100,16.69,light snow
625,Valera,VE,9.3178,-70.6036,68.45,87,3,4.92,clear sky
626,Astoria,US,46.1879,-123.8313,45.86,96,93,1.01,overcast clouds
627,Rundu,NA,-17.9333,19.7667,66.4,93,98,3.74,overcast clouds
628,Leninsk,RU,48.7119,45.1994,26.46,89,100,10.45,overcast clouds
629,Saint-Paul,RE,-21.0096,55.2707,84.31,80,100,17.98,light rain
630,Goundam,ML,16.4145,-3.6708,59.88,16,0,9.35,clear sky
631,San Buenaventura,MX,27.0833,-101.5333,36.48,46,2,0.54,clear sky
632,Estelle,US,29.8458,-90.1067,37.4,76,100,11.5,overcast clouds
633,Luan,CH,46.3592,6.9759,37.56,89,100,1.07,overcast clouds
634,Chaiyaphum,TH,15.75,102.0,79.93,44,79,14.81,broken clouds
635,Yar-Sale,RU,66.8333,70.8333,-0.83,100,90,5.84,overcast clouds
636,Kargasok,RU,59.0556,80.8572,23.04,94,100,11.34,light snow
637,Uthai Thani,TH,15.3833,99.55,79.75,40,93,7.85,overcast clouds
638,Kodinsk,RU,58.6881,99.1844,20.25,91,100,8.03,overcast clouds
639,Port-Cartier,CA,50.0334,-66.8654,-1.25,87,100,7.67,overcast clouds
640,Mendeleyevo,RU,56.0333,37.2167,17.28,86,100,6.71,mist
641,Enshi,CN,30.3,109.4833,49.59,58,95,0.6,overcast clouds
642,Arkhipovka,RU,56.6629,41.2543,3.24,96,25,6.87,scattered clouds
643,Dehu,IN,18.7167,73.7667,73.96,30,55,7.81,broken clouds
644,Kichera,RU,55.9375,110.0997,6.22,90,100,3.36,overcast clouds
645,Lamesa,US,32.7376,-101.951,31.26,47,0,2.39,clear sky
646,Slave Lake,CA,55.2834,-114.769,3.18,85,100,5.75,overcast clouds
647,Dori,BF,14.0354,-0.0345,60.57,13,2,10.42,clear sky
648,Gwadar,PK,25.1216,62.3254,70.63,58,0,10.85,clear sky
649,Bayir,TR,37.2687,28.2167,28.92,65,0,4.79,clear sky
650,Wabana,CA,47.6332,-52.9481,32.56,99,100,10.36,freezing rain
651,Tokur,RU,53.1333,132.9,-1.86,81,86,4.23,overcast clouds
652,Port Augusta,AU,-32.5,137.7667,91.71,19,7,13.87,clear sky
653,Ambikapur,IN,23.1167,83.2,65.19,27,0,6.69,clear sky
654,Jiwani,PK,25.05,61.7417,72.09,54,0,11.18,clear sky
655,Guasdualito,VE,7.2424,-70.7324,77.0,78,95,3.44,overcast clouds
656,Umm Lajj,SA,25.0213,37.2685,61.23,49,45,8.34,scattered clouds
657,Aswan,EG,24.0934,32.907,51.1,53,0,6.91,clear sky
658,Gawler,AU,-34.6,138.7333,90.1,26,79,4.65,broken clouds
659,Dukhovshchina,RU,55.1919,32.4111,-1.28,100,100,6.24,overcast clouds
660,Izumo,JP,35.3667,132.7667,39.09,52,75,20.71,broken clouds
661,Zheleznodorozhnyy,RU,55.7503,38.0042,18.01,100,89,2.71,overcast clouds
662,Dwarka,IN,22.2394,68.9678,72.54,52,11,9.4,few clouds
663,Raymondville,US,26.4815,-97.7831,43.02,62,2,14.58,clear sky
664,Maraba,BR,-5.3686,-49.1178,73.58,100,100,0.0,moderate rain
665,Santa Cruz,BO,-17.8,-63.1667,74.66,94,75,11.5,broken clouds
666,Mahibadhoo,MV,3.7833,72.9667,81.95,69,19,9.31,few clouds
667,Gimli,CA,50.6336,-96.9907,-9.56,70,100,8.05,overcast clouds
668,Portland,US,45.5234,-122.6762,49.6,89,75,4.0,broken clouds
669,Rawson,AR,-43.3002,-65.1023,57.54,61,56,15.03,broken clouds
670,San Rafael,AR,-34.6177,-68.3301,63.3,66,53,7.0,broken clouds
671,Dombarovskiy,RU,50.7587,59.5386,19.45,87,100,16.04,overcast clouds
672,Galle,LK,6.0367,80.217,82.44,66,44,1.01,scattered clouds
673,Torrevieja,ES,37.9787,-0.6822,57.52,80,93,1.01,overcast clouds
674,Vermilion,US,40.1667,-87.7506,16.14,75,40,11.99,scattered clouds
675,Parrita,CR,9.5201,-84.3225,82.17,77,39,4.0,scattered clouds
676,Manicore,BR,-5.8092,-61.3003,72.48,100,100,2.53,heavy intensity rain
677,Aloleng,PH,16.1307,119.7824,83.98,59,68,10.09,broken clouds
678,Litovko,RU,49.2361,135.1742,5.14,85,100,3.04,overcast clouds
679,Severo-Yeniseyskiy,RU,60.3725,93.0408,16.72,93,100,9.84,light snow
680,Monte Carmelo,BR,-18.7247,-47.4986,67.19,92,76,1.92,broken clouds
681,Tarko-Sale,RU,64.9225,77.785,12.2,94,100,13.49,overcast clouds
682,Bereda,ES,43.2686,-7.5406,46.42,100,73,5.21,broken clouds
683,Marsh Harbour,BS,26.5412,-77.0636,72.88,62,0,7.09,clear sky
684,Sindou,BF,10.6667,-5.1667,68.49,15,7,5.28,clear sky
685,Dergachi,RU,51.2328,48.7659,29.91,98,100,6.11,overcast clouds
686,Dhanwar,IN,24.4167,85.9833,62.2,55,29,10.36,scattered clouds
687,Naze,JP,28.3667,129.4833,56.32,63,99,17.02,overcast clouds
688,Manggar,ID,-2.8833,108.2667,81.88,75,100,7.05,heavy intensity rain
689,Lebyazhye,RU,55.2689,66.4947,20.98,81,100,10.2,overcast clouds
690,Ellisras,ZA,-23.6649,27.7443,70.77,78,100,5.32,light rain
691,Dublin,US,37.7021,-121.9358,55.26,70,0,3.44,clear sky
692,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,73.06,89,66,3.83,broken clouds
693,Topchikha,RU,52.8192,83.1185,9.18,94,69,3.89,broken clouds
694,Ulenje,TZ,-8.9333,33.6833,55.36,97,100,1.79,light rain
695,Olafsvik,IS,64.8945,-23.7142,27.72,61,100,24.56,overcast clouds
696,Gazli,UZ,40.1333,63.45,48.72,30,53,19.1,broken clouds
697,Bonavista,CA,48.6499,-53.1147,31.12,94,100,23.98,snow
698,Mantua,IT,45.1667,10.7833,43.29,91,100,1.99,overcast clouds
699,Tabou,CI,4.423,-7.3528,78.21,84,42,4.16,scattered clouds
700,Rockland,US,41.1668,-74.0496,29.25,89,100,5.28,overcast clouds
701,Tocopilla,CL,-22.092,-70.1979,69.03,70,1,3.65,clear sky
702,Jalingo,NG,8.8833,11.3667,66.67,23,6,4.99,clear sky
703,Los Llanos De Aridane,ES,28.6585,-17.9182,58.12,72,0,7.0,clear sky
704,Hami,CN,42.8,93.45,29.73,25,100,3.24,overcast clouds
705,Khromtau,KZ,50.2503,58.4347,18.54,94,100,14.09,overcast clouds
706,Tuy Hoa,VN,13.0833,109.3,75.99,85,60,17.34,broken clouds
707,Uthal,PK,25.8072,66.6219,70.25,21,0,3.13,clear sky
708,Kapit,MY,2.0167,112.9333,90.68,52,100,1.95,overcast clouds
709,Jutai,BR,-5.1833,-68.9,70.02,99,74,0.96,moderate rain
710,Bacalan,PH,11.5464,122.0849,80.22,78,99,18.12,overcast clouds
711,Wilson,US,36.1501,-86.2833,27.91,87,100,9.22,overcast clouds
712,Baykit,RU,61.67,96.37,15.98,93,99,3.83,overcast clouds
713,Alikalia,SL,9.1667,-11.4,61.75,29,1,1.07,clear sky
714,Pyapon,MM,16.2833,95.6833,88.7,43,89,2.73,overcast clouds
715,Lima,PE,-12.0432,-77.0282,68.25,63,0,12.66,clear sky
716,Nizhniy Chir,RU,48.3597,43.0865,24.75,89,73,10.76,broken clouds
717,Sasaram,IN,24.951,84.0149,65.79,46,0,9.55,clear sky
718,Tayga,RU,56.06,85.6197,18.34,83,100,11.54,overcast clouds
719,Ayaviri,PE,-14.8864,-70.5889,42.12,91,100,2.57,light rain
720,Novaya Igirma,RU,57.1334,103.9112,17.49,93,100,8.48,light snow
721,Aracati,BR,-4.5617,-37.7697,78.51,80,71,8.55,broken clouds
722,Esna,EG,25.2934,32.554,46.42,58,0,7.07,clear sky
723,Kourou,GF,5.1552,-52.6478,80.11,91,95,6.2,overcast clouds
724,San Alfonso,PH,7.7803,126.4203,80.1,84,63,5.68,broken clouds
725,San Jose,US,37.3394,-121.895,56.28,63,20,0.0,smoke
726,Thunder Bay,CA,48.4001,-89.3168,-1.44,78,0,5.75,clear sky
727,Zeya,RU,53.75,127.2667,7.88,49,51,5.59,broken clouds
728,Nizhnedevitsk,RU,51.5419,38.3657,8.65,97,40,6.71,scattered clouds
729,Spearfish,US,44.4908,-103.8594,41.88,33,0,19.57,clear sky
730,Merrill,US,45.1805,-89.6835,1.17,85,0,0.0,clear sky
731,Kondagaon,IN,19.6,81.6667,74.89,20,94,2.44,overcast clouds
732,Lixourion,GR,38.2019,20.4314,53.26,79,85,7.16,overcast clouds
733,Sistranda,NO,63.7256,8.834,35.91,93,100,44.02,light snow
734,Campbell River,CA,50.0163,-125.2446,44.13,93,75,8.05,broken clouds
735,Igrim,RU,63.1906,64.4162,-11.27,100,91,2.15,overcast clouds
736,Salinas,US,36.6777,-121.6555,54.82,59,0,0.0,clear sky
737,Boyolangu,ID,-8.1181,111.8935,84.81,68,85,3.74,overcast clouds
738,Plouzane,FR,48.3833,-4.6167,44.65,87,75,4.61,broken clouds
739,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,75,9.22,light rain
740,Manaure,CO,11.7751,-72.4445,75.51,82,0,11.65,clear sky
741,Sur,OM,22.5667,59.5289,74.75,35,6,7.36,clear sky
742,San Felipe,VE,10.3399,-68.7425,70.56,91,81,3.98,broken clouds
743,Basti,IN,26.8,82.7167,59.86,76,32,2.3,scattered clouds
744,Shu,KZ,43.5983,73.7614,39.07,40,0,4.88,clear sky
745,Jackson,US,42.4165,-122.8345,44.04,74,0,3.44,clear sky
746,Ouagadougou,BF,12.3642,-1.5383,66.33,20,0,8.05,clear sky
747,Pitsunda,GE,43.1592,40.3378,30.38,70,94,13.6,light snow
748,Abu Zabad,SD,12.35,29.25,57.7,27,49,19.06,scattered clouds
749,Kidal,ML,18.4411,1.4078,55.13,22,0,11.92,clear sky
750,Pathein,MM,16.7833,94.7333,88.36,44,71,5.3,broken clouds
751,Houma,US,29.5958,-90.7195,36.0,88,100,14.07,overcast clouds
752,Altamont,US,42.2068,-121.7372,36.39,67,0,1.99,clear sky
753,Kashi,CN,39.4547,75.9797,32.23,74,75,6.71,light snow
754,Puerto Carreno,CO,6.189,-67.4859,80.71,58,80,3.47,broken clouds
755,Penzance,GB,50.1186,-5.5371,47.41,69,7,16.46,clear sky
756,Urucara,BR,-2.5364,-57.76,72.25,95,98,2.13,overcast clouds
757,Baruun-Urt,MN,46.6806,113.2792,11.73,67,33,10.04,scattered clouds
758,Hare Bay,CA,48.8499,-54.0148,20.8,95,100,13.62,snow
759,Owen Sound,CA,44.5672,-80.9435,12.61,75,100,8.99,overcast clouds
760,Xiangxiang,CN,27.7333,112.5333,50.32,58,21,6.62,few clouds
761,La Macarena,CO,2.1837,-73.7849,72.37,92,97,0.76,overcast clouds
762,San Rafael Del Sur,NI,11.8485,-86.4384,79.77,65,6,8.57,clear sky
763,Iranshahr,IR,27.2025,60.6848,55.74,26,0,6.91,clear sky
764,Amga,RU,60.8953,131.9608,-12.98,89,99,4.18,overcast clouds
765,Chambarak,AM,40.5966,45.355,22.41,89,98,6.13,light snow
766,Mangrol,IN,21.1167,70.1167,70.97,50,13,3.33,few clouds
767,Kissimmee,US,28.3047,-81.4167,72.19,88,0,3.44,clear sky
768,Hay River,CA,60.8156,-115.7999,-13.02,77,75,5.75,broken clouds
769,Porto Seguro,BR,-16.4497,-39.0647,79.32,89,40,3.44,scattered clouds
770,North Myrtle Beach,US,33.816,-78.68,63.37,95,100,9.22,moderate rain
771,Marzuq,YE,14.4,46.4667,70.39,23,1,3.06,clear sky
772,Sokolo,ML,14.7328,-6.1219,65.73,17,0,9.51,clear sky
773,Kharp,RU,66.8014,65.8081,0.55,91,91,8.25,overcast clouds
774,Tulsipur,NP,28.131,82.2973,56.25,66,11,3.69,few clouds
775,Rietberg,DE,51.8,8.4333,39.13,85,70,17.67,broken clouds
776,Hauterive,FR,46.0901,3.4459,39.96,95,96,3.96,overcast clouds
777,Ulaanbaatar,MN,47.9077,106.8832,-0.27,78,13,2.24,few clouds
778,Vilhena,BR,-12.7406,-60.1458,68.0,97,92,3.09,overcast clouds
779,Vanavara,RU,60.34,102.2797,12.81,91,100,8.55,light snow
780,Ekibastuz,KZ,51.6667,75.3667,15.21,69,8,7.54,clear sky
781,Bose,IT,45.4612,8.0137,41.14,85,33,2.77,scattered clouds
782,Pochutla,MX,15.7432,-96.4661,76.05,71,0,4.05,clear sky
783,Khandyga,RU,62.6667,135.6,-25.26,92,80,0.22,broken clouds
784,Nacala,MZ,-14.5428,40.6728,78.1,83,85,5.61,overcast clouds
785,Sarangani,PH,5.4033,125.4636,81.28,79,95,26.02,overcast clouds
786,Nizhniy Kuranakh,RU,58.8353,125.4869,2.08,89,100,4.47,overcast clouds
787,Trapani,IT,37.8333,12.6667,55.58,93,75,4.61,broken clouds
788,Mbengwi,CM,6.0167,10.0,60.55,30,28,2.98,scattered clouds
789,Alvdal,NO,62.1077,10.6307,22.84,92,84,5.3,broken clouds
790,Sherpur,BD,25.0188,90.0175,63.41,79,86,9.57,overcast clouds
791,Ornskoldsvik,SE,63.2909,18.7153,27.55,100,89,4.61,overcast clouds
792,Yatou,CN,37.15,122.3833,32.31,37,70,17.56,broken clouds
793,Visby,SE,57.6409,18.296,35.82,93,100,14.97,overcast clouds
794,Brigantine,US,39.4101,-74.3646,34.05,98,100,12.66,snow
795,Amahai,ID,-3.3333,128.9167,87.1,65,82,3.83,broken clouds
796,Zhoucheng,CN,35.9122,116.3117,38.62,20,83,6.38,broken clouds
797,Jiayuguan,CN,39.8167,98.3,17.35,33,100,7.92,overcast clouds
798,Suruc,TR,36.9761,38.425,37.6,67,0,8.16,clear sky
799,Ostrovnoy,RU,68.0531,39.5131,15.28,83,100,27.0,overcast clouds
800,Livingstonia,MW,-10.606,34.1063,64.49,76,100,4.03,overcast clouds
801,Socorro,US,31.6546,-106.3033,34.81,50,0,6.91,clear sky
802,Rocha,UY,-34.4833,-54.3333,65.34,97,68,3.33,broken clouds
803,Imeni Poliny Osipenko,RU,52.4201,136.4853,8.82,80,100,9.82,overcast clouds
804,Aden,YE,12.7794,45.0367,77.13,51,62,4.34,broken clouds
805,Cururupu,BR,-1.8283,-44.8683,74.55,95,100,2.21,overcast clouds
806,Huangchuan,CN,32.1272,115.0394,45.64,51,28,11.83,scattered clouds
807,Guhagar,IN,17.4842,73.1929,78.64,45,20,2.15,few clouds
808,Chipinge,ZW,-20.1883,32.6236,65.03,93,79,5.73,broken clouds
809,Bogorodskoye,RU,56.55,37.8833,-0.67,100,99,1.39,overcast clouds
810,Praxedis Guerrero,MX,31.3667,-106.0167,35.19,54,0,4.99,clear sky
811,Glyadyanskoye,RU,54.9075,65.0883,21.99,79,100,10.98,overcast clouds
812,Santa Barbara,US,34.7333,-120.0343,52.36,63,0,0.0,clear sky
813,Malakal,SS,9.5334,31.6605,70.39,15,98,11.9,overcast clouds
814,Marovoay,MG,-16.1,46.6333,80.74,88,100,10.0,moderate rain
815,Usinsk,RU,65.9939,57.5281,-5.06,100,98,2.75,overcast clouds
816,Bossangoa,CF,6.4926,17.4552,68.18,17,100,5.37,overcast clouds
817,Balkanabat,TM,39.5108,54.3671,47.59,86,92,13.51,overcast clouds
818,Fukuma,JP,33.7667,130.4667,43.09,51,100,18.41,overcast clouds
819,Asosa,ET,10.0667,34.5333,61.0,24,71,5.91,broken clouds
820,Tuim,RU,54.3417,89.9261,22.24,73,89,3.87,overcast clouds
821,Dongsheng,CN,39.8161,109.9776,15.24,32,98,6.46,overcast clouds
822,Tessalit,ML,20.1986,1.0114,55.11,22,0,11.72,clear sky
823,Ucluelet,CA,48.9329,-125.5528,45.09,92,68,5.01,broken clouds
824,Vestmannaeyjar,IS,63.4427,-20.2734,32.45,84,100,16.35,light snow
825,Laren,NL,52.2567,5.2278,42.93,86,22,10.42,few clouds
826,Loanda,AO,-8.8368,13.2343,75.2,83,75,6.91,broken clouds
827,Ustrzyki Dolne,PL,49.4304,22.5938,33.98,100,98,9.24,overcast clouds
828,Faxinal,BR,-24.0003,-51.3194,65.44,96,95,2.71,overcast clouds
829,Del Rio,US,29.3627,-100.8968,33.42,62,0,0.0,clear sky
830,Lichuan,CN,30.3,108.85,38.73,61,87,8.88,overcast clouds
831,Cabatuan,PH,10.8794,122.486,82.8,68,82,17.38,broken clouds
832,Eucaliptus,BO,-17.5833,-67.5167,47.88,72,100,2.57,overcast clouds
833,Andros Town,BS,24.7,-77.7667,73.51,64,0,9.84,clear sky
834,Kathu,TH,7.9178,98.3332,92.62,74,52,15.52,broken clouds
835,Montes Claros,BR,-16.735,-43.8617,69.58,100,0,0.0,clear sky
836,Nirmal,IN,19.1,78.35,75.6,19,82,6.49,broken clouds
837,Vestmanna,FO,62.1564,-7.1664,32.92,69,75,8.05,broken clouds
838,Tombouctou,ML,20.0,-3.0,58.23,13,0,9.06,clear sky
839,Moose Factory,CA,51.2585,-80.6094,-16.6,76,0,4.61,clear sky
840,Chutove,UA,49.7104,35.1603,5.2,99,96,2.89,overcast clouds
841,Mananjary,MG,-21.2167,48.3333,76.93,95,100,27.85,heavy intensity rain
842,Inhambane,MZ,-23.865,35.3833,78.78,83,20,4.61,few clouds
843,Seoul,KR,37.5683,126.9778,29.71,33,0,16.11,clear sky
844,Kulhudhuffushi,MV,6.6221,73.07,81.19,65,54,9.69,broken clouds
845,Smoky Lake,CA,54.1169,-112.4686,5.49,97,100,3.85,overcast clouds
846,Narodychi,UA,51.2029,29.0823,24.12,96,100,9.37,light snow
847,Eureka,US,40.8021,-124.1637,45.79,84,100,4.61,overcast clouds
848,Zapolyarnyy,RU,69.4154,30.8136,13.28,93,100,15.28,light snow
849,Lucapa,AO,-8.4192,20.7447,61.41,98,95,1.79,overcast clouds
850,Miraflores,MX,19.2167,-98.8083,61.45,55,11,2.19,few clouds
